 0.48865E-02 0.32161E-04 0.00000E+00    16925      969    3      964 0.197E+06 0.28055E-07  0.48865E-02  0.50690E-05  0.50690E-05      964
   1    0.47768E-02    0.31281E-03    0.32168E+01    0.14531E+00    0.47768E-02
   2    0.49675E-02    0.86325E-04    0.12072E+01    0.36127E-01    0.49675E-02
   3    0.48741E-02    0.34867E-04    0.70279E+00    0.15360E-01    0.48741E-02
