0.48697E-02 0.12399E-04 0.00000E+01 135427 0 0 7756 0.15920E+07 0.00000E+01 0.48697E-02 0.00000E+01 0.00000E+01 0
1 0.0049902 0.00034692 3.415 0.15352 0.0049902
2 0.0048182 8.2437e-05 1.1886 0.02815 0.0048182
3 0.0048351 3.3716e-05 0.68507 0.015813 0.0048351
4 0.0048604 0.00031616 3.1953 0.15237 0.0048604
5 0.0047526 8.4837e-05 1.2401 0.028816 0.0047526
6 0.0048696 3.4862e-05 0.70334 0.015333 0.0048696
7 0.0055958 0.00035524 3.1185 0.13718 0.0055958
8 0.0049782 8.2682e-05 1.1538 0.027711 0.0049782
9 0.0048621 3.2601e-05 0.65875 0.01359 0.0048621
10 0.0047768 0.00031281 3.2168 0.14531 0.0047768
11 0.0049675 8.6325e-05 1.2072 0.036127 0.0049675
12 0.0048741 3.4867e-05 0.70279 0.01536 0.0048741
13 0.0044804 0.00031339 3.436 0.14739 0.0044804
14 0.0047894 8.3837e-05 1.216 0.031822 0.0047894
15 0.0048421 3.4117e-05 0.69222 0.01496 0.0048421
16 0.0053484 0.00035595 3.2692 0.14962 0.0053484
17 0.0048048 8.1559e-05 1.1792 0.031142 0.0048048
18 0.0048801 3.3622e-05 0.67688 0.014032 0.0048801
19 0.0048701 0.00032223 3.2501 0.14699 0.0048701
20 0.004944 8.6557e-05 1.2162 0.03878 0.004944
21 0.004885 3.3529e-05 0.67432 0.019559 0.004885
22 0.0049593 0.00032057 3.1753 0.15307 0.0049593
23 0.0048346 8.5402e-05 1.2272 0.030239 0.0048346
24 0.0049101 3.4314e-05 0.68659 0.015534 0.0049101
