##& xmin & xmax & central value & dy & 

<histogram> 100 "log10d01 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +0.0000000e+00   +3.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +3.0000000e-02   +6.0000000e-02   +8.9655000e-15   +8.9655000e-15
  +6.0000000e-02   +9.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +9.0000000e-02   +1.2000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.2000000e-01   +1.5000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.5000000e-01   +1.8000000e-01   +8.9655000e-15   +8.9655000e-15
  +1.8000000e-01   +2.1000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.1000000e-01   +2.4000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.4000000e-01   +2.7000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.7000000e-01   +3.0000000e-01   +8.9655000e-15   +8.9655000e-15
  +3.0000000e-01   +3.3000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.3000000e-01   +3.6000000e-01   +8.9655000e-15   +8.9655000e-15
  +3.6000000e-01   +3.9000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.9000000e-01   +4.2000000e-01   +0.0000000e+00   +0.0000000e+00
  +4.2000000e-01   +4.5000000e-01   +0.0000000e+00   +0.0000000e+00
  +4.5000000e-01   +4.8000000e-01   +8.9655000e-15   +8.9655000e-15
  +4.8000000e-01   +5.1000000e-01   +0.0000000e+00   +0.0000000e+00
  +5.1000000e-01   +5.4000000e-01   +0.0000000e+00   +0.0000000e+00
  +5.4000000e-01   +5.7000000e-01   +0.0000000e+00   +0.0000000e+00
  +5.7000000e-01   +6.0000000e-01   +0.0000000e+00   +0.0000000e+00
  +6.0000000e-01   +6.3000000e-01   +1.7931000e-14   +1.2679000e-14
  +6.3000000e-01   +6.6000000e-01   +8.9655000e-15   +8.9655000e-15
  +6.6000000e-01   +6.9000000e-01   +0.0000000e+00   +0.0000000e+00
  +6.9000000e-01   +7.2000000e-01   +2.6897000e-14   +1.5529000e-14
  +7.2000000e-01   +7.5000000e-01   +0.0000000e+00   +0.0000000e+00
  +7.5000000e-01   +7.8000000e-01   +8.9655000e-15   +8.9655000e-15
  +7.8000000e-01   +8.1000000e-01   +0.0000000e+00   +0.0000000e+00
  +8.1000000e-01   +8.4000000e-01   +1.7931000e-14   +1.2679000e-14
  +8.4000000e-01   +8.7000000e-01   +2.6897000e-14   +1.5529000e-14
  +8.7000000e-01   +9.0000000e-01   +1.7931000e-14   +1.2679000e-14
  +9.0000000e-01   +9.3000000e-01   +8.9655000e-15   +8.9655000e-15
  +9.3000000e-01   +9.6000000e-01   +8.9655000e-15   +8.9655000e-15
  +9.6000000e-01   +9.9000000e-01   +3.5862000e-14   +1.7931000e-14
  +9.9000000e-01   +1.0200000e+00   +3.5862000e-14   +1.7931000e-14
  +1.0200000e+00   +1.0500000e+00   +1.7931000e-14   +1.2679000e-14
  +1.0500000e+00   +1.0800000e+00   +8.9655000e-15   +8.9655000e-15
  +1.0800000e+00   +1.1100000e+00   +8.9655000e-15   +8.9655000e-15
  +1.1100000e+00   +1.1400000e+00   +1.7931000e-14   +1.2679000e-14
  +1.1400000e+00   +1.1700000e+00   +0.0000000e+00   +0.0000000e+00
  +1.1700000e+00   +1.2000000e+00   +0.0000000e+00   +0.0000000e+00
  +1.2000000e+00   +1.2300000e+00   +8.9655000e-15   +8.9655000e-15
  +1.2300000e+00   +1.2600000e+00   +2.6897000e-14   +1.5529000e-14
  +1.2600000e+00   +1.2900000e+00   +2.6897000e-14   +1.5529000e-14
  +1.2900000e+00   +1.3200000e+00   +0.0000000e+00   +0.0000000e+00
  +1.3200000e+00   +1.3500000e+00   +0.0000000e+00   +0.0000000e+00
  +1.3500000e+00   +1.3800000e+00   +8.9655000e-15   +8.9655000e-15
  +1.3800000e+00   +1.4100000e+00   +1.7931000e-14   +1.2679000e-14
  +1.4100000e+00   +1.4400000e+00   +3.5862000e-14   +1.7931000e-14
  +1.4400000e+00   +1.4700000e+00   +0.0000000e+00   +0.0000000e+00
  +1.4700000e+00   +1.5000000e+00   +1.7931000e-14   +1.2679000e-14
  +1.5000000e+00   +1.5300000e+00   +8.9655000e-15   +8.9655000e-15
  +1.5300000e+00   +1.5600000e+00   +0.0000000e+00   +0.0000000e+00
  +1.5600000e+00   +1.5900000e+00   +3.5862000e-14   +1.7931000e-14
  +1.5900000e+00   +1.6200000e+00   +0.0000000e+00   +0.0000000e+00
  +1.6200000e+00   +1.6500000e+00   +1.7931000e-14   +1.2679000e-14
  +1.6500000e+00   +1.6800000e+00   +7.1724000e-14   +2.5358000e-14
  +1.6800000e+00   +1.7100000e+00   +0.0000000e+00   +0.0000000e+00
  +1.7100000e+00   +1.7400000e+00   +2.6897000e-14   +1.5529000e-14
  +1.7400000e+00   +1.7700000e+00   +1.7931000e-14   +1.2679000e-14
  +1.7700000e+00   +1.8000000e+00   +1.7931000e-14   +1.2679000e-14
  +1.8000000e+00   +1.8300000e+00   +8.9655000e-15   +8.9655000e-15
  +1.8300000e+00   +1.8600000e+00   +8.9655000e-15   +8.9655000e-15
  +1.8600000e+00   +1.8900000e+00   +8.9655000e-15   +8.9655000e-15
  +1.8900000e+00   +1.9200000e+00   +3.5862000e-14   +1.7931000e-14
  +1.9200000e+00   +1.9500000e+00   +1.7931000e-14   +1.2679000e-14
  +1.9500000e+00   +1.9800000e+00   +0.0000000e+00   +0.0000000e+00
  +1.9800000e+00   +2.0100000e+00   +8.9655000e-15   +8.9655000e-15
  +2.0100000e+00   +2.0400000e+00   +1.7931000e-14   +1.2679000e-14
  +2.0400000e+00   +2.0700000e+00   +0.0000000e+00   +0.0000000e+00
  +2.0700000e+00   +2.1000000e+00   +0.0000000e+00   +0.0000000e+00
  +2.1000000e+00   +2.1300000e+00   +2.6897000e-14   +1.5529000e-14
  +2.1300000e+00   +2.1600000e+00   +0.0000000e+00   +0.0000000e+00
  +2.1600000e+00   +2.1900000e+00   +0.0000000e+00   +0.0000000e+00
  +2.1900000e+00   +2.2200000e+00   +8.9655000e-15   +8.9655000e-15
  +2.2200000e+00   +2.2500000e+00   +0.0000000e+00   +0.0000000e+00
  +2.2500000e+00   +2.2800000e+00   +0.0000000e+00   +0.0000000e+00
  +2.2800000e+00   +2.3100000e+00   +1.7931000e-14   +1.2679000e-14
  +2.3100000e+00   +2.3400000e+00   +2.6897000e-14   +1.5529000e-14
  +2.3400000e+00   +2.3700000e+00   +0.0000000e+00   +0.0000000e+00
  +2.3700000e+00   +2.4000000e+00   +1.7931000e-14   +1.2679000e-14
  +2.4000000e+00   +2.4300000e+00   +8.9655000e-15   +8.9655000e-15
  +2.4300000e+00   +2.4600000e+00   +8.9655000e-15   +8.9655000e-15
  +2.4600000e+00   +2.4900000e+00   +0.0000000e+00   +0.0000000e+00
  +2.4900000e+00   +2.5200000e+00   +0.0000000e+00   +0.0000000e+00
  +2.5200000e+00   +2.5500000e+00   +0.0000000e+00   +0.0000000e+00
  +2.5500000e+00   +2.5800000e+00   +8.9655000e-15   +8.9655000e-15
