 0.11000E+00 0.15966E-02 0.00000E+00    15687      944    3      939 0.854E+04 0.68667E-06  0.11000E+00  0.11715E-03  0.11715E-03      939
   1    0.92855E-01    0.67832E-02    0.34543E+01    0.38843E+01    0.92855E-01
   2    0.10773E+00    0.21831E-02    0.13551E+01    0.99007E+00    0.10773E+00
   3    0.11055E+00    0.87284E-03    0.74671E+00    0.45645E+00    0.11055E+00
