0.41396E-01 0.22617E-03 0.00000E+01 61530 0 0 3367 0.81200E+05 0.00000E+01 0.41396E-01 0.00000E+01 0.00000E+01 0
1 0.043382 0.00088714 1.3309 0.32606 0.043382
2 0.041752 0.00033666 0.74218 0.16668 0.041752
3 0.041472 0.00015339 0.48146 0.11162 0.041472
4 0.035407 0.0028011 3.6408 1.2554 0.035407
5 0.040914 0.00077412 1.2314 0.28784 0.040914
6 0.041563 0.00031442 0.69631 0.11786 0.041563
7 0.040251 0.0029541 3.3777 1.3783 0.040251
8 0.039716 0.00075706 1.2407 0.27512 0.039716
9 0.041443 0.00031906 0.70862 0.14398 0.041443
