 0.11948E+00 0.15141E-02 0.00000E+00    15631      918    3      913 0.764E+04 0.74748E-06  0.11948E+00  0.13086E-03  0.13086E-03      913
   1    0.10213E+00    0.75135E-02    0.34727E+01    0.43732E+01    0.10213E+00
   2    0.11801E+00    0.23997E-02    0.13574E+01    0.10836E+01    0.11801E+00
   3    0.11991E+00    0.95385E-03    0.75097E+00    0.48731E+00    0.11991E+00
