 0.24397E-01 0.16240E-03 0.00000E+00    13850      779    3      775 0.318E+05 0.17162E-06  0.24397E-01  0.31479E-04  0.31479E-04      775
   1    0.25213E-01    0.18325E-02    0.32291E+01    0.68364E+00    0.25213E-01
   2    0.24371E-01    0.44542E-03    0.11484E+01    0.12348E+00    0.24371E-01
   3    0.24392E-01    0.17519E-03    0.63821E+00    0.66258E-01    0.24392E-01
