 0.23720E-01 0.17339E-03 0.00000E+00    15210      924    3      919 0.387E+05 0.15250E-06  0.23720E-01  0.25810E-04  0.25810E-04      919
   1    0.22127E-01    0.16561E-02    0.34849E+01    0.74778E+00    0.22127E-01
   2    0.23258E-01    0.45203E-03    0.12798E+01    0.19658E+00    0.23258E-01
   3    0.23805E-01    0.17883E-03    0.69956E+00    0.71910E-01    0.23805E-01
